Região Administrativa;Região de Governo;Município;Núcleo Regional;Unidades do CEETEPS;Código;Tipo de Ensino;Eixo Tecnológico/Educação Básica;Área Profissional;Curso/Habilitação;Período;Inscritos;Vagas;Demanda
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Barueri;Grande São Paulo Noroeste;Etec Antônio Furlan;245;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec;Manhã;282;40;7,05;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Caieiras;Grande São Paulo Noroeste;Etec Paulo do Carmo Monteiro;279;Técnico;Gestão e Negócios;Gestão;Administração;Noite;46;40;1,14;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Caieiras;Grande São Paulo Noroeste;Etec Paulo do Carmo Monteiro;279;Técnico;Segurança;Saúde;Segurança do Trabalho;Noite;51;40;1,27;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Caieiras;Grande São Paulo Noroeste;Etec Paulo do Carmo Monteiro;279;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;157;40;3,92;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Caieiras;Grande São Paulo Noroeste;Etec Paulo do Carmo Monteiro;279;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Tarde;84;40;2,10;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Caieiras;Grande São Paulo Noroeste;Etec Paulo do Carmo Monteiro;279;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec-N;Noite;57;40;1,42;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Caieiras;Grande São Paulo Noroeste;Etec Paulo do Carmo Monteiro;279;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Manhã;145;40;3,62;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Caieiras;Grande São Paulo Noroeste;Etec Paulo do Carmo Monteiro;279;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Tarde;41;40;1,02;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Cajamar;Grande São Paulo Noroeste;Etec Gino Rezaghi;191;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas;Manhã;85;40;2,12;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Cajamar;Grande São Paulo Noroeste;Etec Gino Rezaghi;191;Técnico;Gestão e Negócios;Gestão;Comércio Exterior;Noite;56;40;1,40;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Cajamar;Grande São Paulo Noroeste;Etec Gino Rezaghi;191;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;171;40;4,27;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Cajamar;Grande São Paulo Noroeste;Etec Gino Rezaghi;191;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Manhã;187;40;4,67;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Cajamar;Grande São Paulo Noroeste;Etec Gino Rezaghi;191;Integrado;Gestão e Negócios;Gestão;Logística - Mtec-N;Noite;74;40;1,85;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Cajamar;Grande São Paulo Noroeste;Etec Gino Rezaghi;191;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Tarde;118;40;2,95;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Cajamar;Grande São Paulo Noroeste;Etec Gino Rezaghi;191;Integrado;Gestão e Negócios;Gestão;Recursos Humanos - MTec-N;Noite;75;40;1,87;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Carapicuíba;Grande São Paulo Noroeste;Etec de Carapicuíba;144;Técnico;Gestão e Negócios;Gestão;Administração (MNP);Noite;54;40;1,35;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Carapicuíba;Grande São Paulo Noroeste;Etec de Carapicuíba;144;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;40;40;1,00;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Carapicuíba;Grande São Paulo Noroeste;Etec de Carapicuíba;144;Técnico;Produção Cultural e Design;Design;Design Gráfico;Noite;71;40;1,77;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Carapicuíba;Grande São Paulo Noroeste;Etec de Carapicuíba;144;Técnico;Produção Cultural e Design;Design;Processos Fotográficos;Noite;71;40;1,77;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Carapicuíba;Grande São Paulo Noroeste;Etec de Carapicuíba;144;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;324;40;8,10;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Carapicuíba;Grande São Paulo Noroeste;Etec de Carapicuíba;144;Integrado;Produção Cultural e Design;Design;Design Gráfico - MTec;Manhã;250;40;6,25;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Carapicuíba;Grande São Paulo Noroeste;Etec de Carapicuíba;144;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Manhã;175;40;4,37;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Carapicuíba;Grande São Paulo Noroeste;Etec de Carapicuíba;144;Integrado;Produção Cultural e Design;Design;Multimídia - MTec;Tarde;89;40;2,22;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Carapicuíba;Grande São Paulo Noroeste;Etec de Carapicuíba;144;Integrado;Produção Cultural e Design;Design;Processos Fotográficos - MTec;Tarde;81;40;2,02;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Carapicuíba;Grande São Paulo Noroeste;Etec de Carapicuíba;144;Integrado;Produção Cultural e Design;Comércio;Publicidade - MTec-N;Noite;31;40;0,77;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Carapicuíba;Grande São Paulo Noroeste;Etec de Carapicuíba / Fatec de Carapicuíba;144/143 - Etec/Fatec;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-AMS;Tarde;295;40;7,37;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Cotia;Grande São Paulo Sul/Baixada Santista;Etec de Cotia;222;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;56;40;1,40;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Cotia;Grande São Paulo Sul/Baixada Santista;Etec de Cotia;222;Técnico;Gestão e Negócios;Gestão;Logística;Noite;66;40;1,65;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Cotia;Grande São Paulo Sul/Baixada Santista;Etec de Cotia;222;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;561;80;7,01;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Cotia;Grande São Paulo Sul/Baixada Santista;Etec de Cotia;222;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - Mtec-N;Noite;378;40;9,44;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Diadema;Grande São Paulo Sul/Baixada Santista;Etec Juscelino Kubitschek de Oliveira;166;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Ciências Humanas e Sociais Aplicadas;Manhã;140;40;3,50;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Diadema;Grande São Paulo Sul/Baixada Santista;Etec Juscelino Kubitschek de Oliveira;166;Técnico;Gestão e Negócios;Gestão;Administração;Tarde;72;40;1,80;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Diadema;Grande São Paulo Sul/Baixada Santista;Etec Juscelino Kubitschek de Oliveira;166;Técnico;Gestão e Negócios;Gestão;Administração;Noite;84;40;2,10;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Diadema;Grande São Paulo Sul/Baixada Santista;Etec Juscelino Kubitschek de Oliveira;166;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;94;40;2,35;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Diadema;Grande São Paulo Sul/Baixada Santista;Etec Juscelino Kubitschek de Oliveira;166;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Tarde;89;40;2,22;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Diadema;Grande São Paulo Sul/Baixada Santista;Etec Juscelino Kubitschek de Oliveira;166;Técnico;Gestão e Negócios;Gestão;Logística;Noite;53;40;1,32;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Diadema;Grande São Paulo Sul/Baixada Santista;Etec Juscelino Kubitschek de Oliveira;166;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;383;40;9,57;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Diadema;Grande São Paulo Sul/Baixada Santista;Etec Juscelino Kubitschek de Oliveira;166;Integrado;Gestão e Negócios;Gestão;Administração - MTec-PI;Manhã e Tarde;247;40;6,17;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Embu das Artes;Grande São Paulo Sul/Baixada Santista;Etec de Embu;241;Técnico;Gestão e Negócios;Gestão;Administração;Noite;92;40;2,29;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Embu das Artes;Grande São Paulo Sul/Baixada Santista;Etec de Embu;241;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;49;40;1,22;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Embu das Artes;Grande São Paulo Sul/Baixada Santista;Etec de Embu;241;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;157;40;3,92;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Embu das Artes;Grande São Paulo Sul/Baixada Santista;Etec de Embu;241;Técnico;Controle e Processos Industriais;Indústria;Eletroeletrônica;Noite;74;40;1,85;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Embu das Artes;Grande São Paulo Sul/Baixada Santista;Etec de Embu;241;Técnico;Informação e Comunicação;Informática;Informática;Tarde;63;40;1,57;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Embu das Artes;Grande São Paulo Sul/Baixada Santista;Etec de Embu;241;Técnico;Gestão e Negócios;Gestão;Logística;Noite;31;40;0,77;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Embu das Artes;Grande São Paulo Sul/Baixada Santista;Etec de Embu;241;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;571;40;14,27;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Embu das Artes;Grande São Paulo Sul/Baixada Santista;Etec de Embu;241;Integrado;Controle e Processos Industriais;Indústria;Automação Industrial - MTec;Manhã;198;40;4,95;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Embu das Artes;Grande São Paulo Sul/Baixada Santista;Etec de Embu;241;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - Mtec-N;Noite;166;40;4,15;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Embu das Artes;Grande São Paulo Sul/Baixada Santista;Etec de Embu;241;Integrado;Informação e Comunicação;Informática;Redes de Computadores - MTec;Manhã;323;40;8,07;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Ferraz de Vasconcelos;Grande São Paulo Leste;Etec de Ferraz de Vasconcelos;170;Técnico;Gestão e Negócios;Gestão;Administração (MNP);Noite;61;40;1,52;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Ferraz de Vasconcelos;Grande São Paulo Leste;Etec de Ferraz de Vasconcelos;170;Técnico;Segurança;Saúde;Segurança do Trabalho (MNP);Noite;52;40;1,30;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Ferraz de Vasconcelos;Grande São Paulo Leste;Etec de Ferraz de Vasconcelos;170;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;545;120;4,54;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Ferraz de Vasconcelos;Grande São Paulo Leste;Etec de Ferraz de Vasconcelos;170;Integrado;Gestão e Negócios;Gestão;Administração - MTec-AMS;Manhã;119;40;2,97;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Ferraz de Vasconcelos;Grande São Paulo Leste;Etec de Ferraz de Vasconcelos;170;Integrado;Gestão e Negócios;Gestão;Administração - MTec-N;Noite;60;40;1,50;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Ferraz de Vasconcelos;Grande São Paulo Leste;Etec de Ferraz de Vasconcelos;170;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec-AMS;Tarde;118;40;2,95;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Ferraz de Vasconcelos;Grande São Paulo Leste;Etec de Ferraz de Vasconcelos;170;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Tarde;181;40;4,52;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Ferraz de Vasconcelos;Grande São Paulo Leste;Etec de Ferraz de Vasconcelos;170;Integrado;Informação e Comunicação;Informática;Programação de Jogos Digitais - MTec;Tarde;189;40;4,72;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Francisco Morato;Grande São Paulo Noroeste;Etec de Francisco Morato;231;Técnico;Gestão e Negócios;Gestão;Administração;Noite;79;40;1,97;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Francisco Morato;Grande São Paulo Noroeste;Etec de Francisco Morato;231;Técnico;Gestão e Negócios;Gestão;Contabilidade;Noite;76;40;1,90;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Francisco Morato;Grande São Paulo Noroeste;Etec de Francisco Morato;231;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;274;40;6,85;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Francisco Morato;Grande São Paulo Noroeste;Etec de Francisco Morato;231;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Tarde;106;40;2,65;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Francisco Morato;Grande São Paulo Noroeste;Etec de Francisco Morato;231;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Tarde;121;40;3,02;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Francisco Morato;Grande São Paulo Noroeste;Etec de Francisco Morato;231;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Manhã;261;40;6,52;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Francisco Morato;Grande São Paulo Noroeste;Etec de Francisco Morato;231;Integrado;Gestão e Negócios;Gestão;Logística - MTec;Manhã;138;40;3,45;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Francisco Morato;Grande São Paulo Noroeste;Etec de Francisco Morato;231;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Manhã;220;40;5,50;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Franco da Rocha;Grande São Paulo Noroeste;Etec Doutor Emílio Hernandez Aguilar;142;Médio;Educação Básica;Educação Básica - Ensino Médio;Ensino Médio com Itinerário Formativo de Linguagens e suas Tecnologias;Tarde;119;40;2,97;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Franco da Rocha;Grande São Paulo Noroeste;Etec Doutor Emílio Hernandez Aguilar;142;Técnico;Gestão e Negócios;Gestão;Administração;Tarde;76;40;1,90;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Franco da Rocha;Grande São Paulo Noroeste;Etec Doutor Emílio Hernandez Aguilar;142;Técnico;Gestão e Negócios;Gestão;Administração;Noite;64;40;1,60;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Franco da Rocha;Grande São Paulo Noroeste;Etec Doutor Emílio Hernandez Aguilar;142;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Tarde;88;40;2,20;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Franco da Rocha;Grande São Paulo Noroeste;Etec Doutor Emílio Hernandez Aguilar;142;Técnico;Informação e Comunicação;Informática;Desenvolvimento de Sistemas;Noite;76;40;1,90;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Franco da Rocha;Grande São Paulo Noroeste;Etec Doutor Emílio Hernandez Aguilar;142;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;447;40;11,17;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Franco da Rocha;Grande São Paulo Noroeste;Etec Doutor Emílio Hernandez Aguilar;142;Integrado;Informação e Comunicação;Informática;Informática para Internet - MTec;Manhã;383;40;9,57;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Franco da Rocha;Grande São Paulo Noroeste;Etec Doutor Emílio Hernandez Aguilar;142;Integrado;Gestão e Negócios;Gestão;Logística - MTec;Manhã;169;40;4,22;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Franco da Rocha;Grande São Paulo Noroeste;Etec Doutor Emílio Hernandez Aguilar;142;Integrado;Gestão e Negócios;Gestão;Logística - Mtec-N;Noite;65;40;1,62;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Franco da Rocha;Grande São Paulo Noroeste;Etec Doutor Emílio Hernandez Aguilar;142;Integrado;Gestão e Negócios;Comércio;Marketing - MTec;Manhã;340;40;8,50;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Franco da Rocha;Grande São Paulo Noroeste;Etec Doutor Emílio Hernandez Aguilar;142;Integrado;Ambiente e Saúde;Meio Ambiente;Meio Ambiente - MTec;Tarde;121;40;3,02;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Guarulhos;Grande São Paulo Leste;Etec de Guarulhos;295;Técnico;Gestão e Negócios;Gestão;Administração (MNP);Noite;135;40;3,37;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Guarulhos;Grande São Paulo Leste;Etec de Guarulhos;295;Integrado;Gestão e Negócios;Gestão;Administração - MTec;Manhã;912;40;22,80;
Metropolitana da Grande São Paulo;Metropolitana da Grande São Paulo;Guarulhos;Grande São Paulo Leste;Etec de Guarulhos;295;Integrado;Informação e Comunicação;Informática;Desenvolvimento de Sistemas - MTec;Manhã;998;40;24,95;
